excuser	excuse	Entschuldigung	excuser	excusa
code	code	Code	code	código
couleur	color	Farbe	couleur	color
rapide	fast	schnell	rapide	rápido
raconte	recounts	Nachzählungen	raconte	relata
papier	paper	Papier	papier	papel
discuter	discuss	diskutieren	discuter	discutir
opération	surgery	Betrieb	opération	operación
cartes	cards	Karten	cartes	tarjetas
nourriture	food	Lebensmittel	nourriture	comida
entier	full	voll	entier	completo
nécessaire	necessary	erforderlich	nécessaire	necesario
frais	fresh	Kosten	frais	costes
toilettes	bathroom	WC	toilettes	WC
spécial	special	besondere	spécial	especial
vaisseau	vessel	Schiff	vaisseau	barco
action	action	Aktion	action	acción
princesse	princess	Prinzessin	princesse	princesa
magasin	shop	Geschäft	magasin	tienda
copain	boyfriend	Freund	copain	Novio
sache	know	wissen	sache	saber
bu	drank	bu	bu	bu
steve	steve	steve	steve	Steve
découvert	discovered	entdeckt	découvert	descubierto
pain	bread	Brot	pain	pan
mignon	cute	niedlich	mignon	lindo
taille	cut	Größe	taille	tamaño
sacré	sacred	heilig	sacré	sagrado
rends	thank	danken	rends	agradecer
eddie	eddie	eddie	eddie	eddie
double	double	doppelt	double	doble
viendra	will come	werden	viendra	voluntad
imbécile	imbecile	Idiot	imbécile	imbecil
essaye	try	versuchen	essaye	intenta
champ	field	Feld	champ	campo
personnel	staff	Personal	personnel	personal
client	customer	Kunde	client	cliente
lait	milk	Milch	lait	leche
contrat	contract	Vertrag	contrat	contrato
partis	gone	Parteien	partis	partidos
sexe	sex	Sex	sexe	sexo
mienne	mine	Mine	mienne	mina
repas	meal	Mahlzeit	repas	comida
mémoire	memory	Speicher	mémoire	memoria
destin	destiny	Schicksal	destin	destino
direction	direction	Richtung	direction	dirección
dors	sleep	Schlaf	dors	sueño
faite	done	erledigt	faite	hecho
pleurer	cry	Schrei	pleurer	grito
couteau	knife	Messer	couteau	cuchillo
malin	malignant	maligne	malin	maligno
remettre	reset	zurückstellen	remettre	reajustar
ray	ray	Strahl	ray	rayo
témoin	witness	Zeuge	témoin	testigo
restes	remains	Überreste	restes	restos
mètres	meters	Meter	mètres	metros
trésor	treasure	Schatz	trésor	tesoro
gosses	kids	Kinder	gosses	niños
aiment	love	liebe	aiment	amor
washington	Washington	Washington	washington	Washington
habite	lives	Leben	habite	vidas
foi	faith	Glauben	foi	fe
puisque	since	da	puisque	dado que
apporté	brought	gebracht	apporté	traído
solution	solution	Lösung	solution	solución
trouvez	find	finden	trouvez	encontrar
nouveaux	new	neu	nouveaux	nuevo
réfléchir	reflect	denken	réfléchir	pensar
choisir	to choose	wählen	choisir	elegir
goût	taste	Geschmack	goût	sabor
remercie	thank	danken	remercie	agradecer
détruire	destroy	vernichten	détruire	destruir
université	university	Universität	université	universidad
doux	soft	sanft	doux	dulce
beaux	beautiful	schön	beaux	hermosos
raconter	tell	sagen	raconter	decir
vitesse	speed	Geschwindigkeit	vitesse	velocidad
menti	lied	log	menti	mentido
três	very	três	três	muy
procès	trial	Versuch	procès	juicio
enceinte	pregnant	schwanger	enceinte	embarazada
amuser	amuse	belustigen	amuser	divertir
niveau	level	Ebene	niveau	nivel
vus	seen	gesehen	vus	visto
miss	Miss	Fräulein	miss	señorita
fermer	to close	schließen	fermer	cerrar
arranger	arrange	ordnen	arranger	organizar
end	end	Ende	end	final
clients	customers	Kundschaft	clients	clientes
rappeler	call back	merken	rappeler	recordar, volver a llamar
alex	alex	alex	alex	alex
failli	bankrupt	bankrott	failli	quebrado
arbre	tree	Baum	arbre	árbol
papiers	papers	Papiere	papiers	papeles
sarah	sarah	sarah	sarah	Sarah
mérite	deserved	Verdienst	mérite	mérito
différence	difference	Unterschied	différence	diferencia
travaillé	work	arbeitete	travaillé	trabajado
disons	say	sagen	disons	decir
bleu	blue	blau	bleu	azul
dise	tell	sagen	dise	decir
aimait	loved	liebte	aimait	amado
appelles	call	Anruf	appelles	llamada
espace	space	Raum	espace	espacio
caméra	camera	Kamera	caméra	cámara
censé	supposed	vermutet	censé	supuesto
qu	that	dass	qu	que
piste	track	Spur	piste	pista
sourire	smile	Lächeln	sourire	sonreír
courir	run	Lauf	courir	corrida
accepter	accept	akzeptieren	accepter	aceptar
retrouvé	found	gefunden	retrouvé	fundar
charles	charles	charles	charles	charles
jambe	leg	Bein	jambe	pierna
angleterre	England	England	angleterre	Inglaterra
quels	what	was	quels	qué
préparer	to prepare	vorbereiten	préparer	preparar
marre	fed up	satt	marre	harto
forces	strengths	Streitkräfte	forces	fuerzas
tirez	PULL	ziehen	tirez	tirar
énorme	huge	enorm	énorme	enorme
danny	danny	danny	danny	danny
trés	very	trés	trés	muy
invité	guest	Gast	invité	invitado
rentré	returns	zurück	rentré	devuelto
officier	officer	Offizier	officier	oficial
pièces	rooms	Münzen	pièces	monedas
lettres	letters	Buchstaben	lettres	letras
file	file	Datei	file	expediente
programme	program	Programm	programme	programa
tommy	tommy	tommy	tommy	tommy
arrêt	stop	stoppen	arrêt	detener
fout	fout	fout	fout	fout
balles	bullets	Kugeln	balles	balas
flingue	gat	Knarre	flingue	revólver
chasse	hunt	Jagd	chasse	caza
regrette	sorry	Entschuldigung	regrette	arrepentido
to	to	zu	to	a
propres	own	eigen	propres	propio
victime	victim	Opfer	victime	víctima
appartient	belongs	gehört	appartient	pertenece
france	la France	Frankreich	france	Francia
unique	unique	Single	unique	solo
régler	adjust	einstellen	régler	ajustar
moindre	lesser	kleiner	moindre	menor
compter	count	zählen	compter	contar
voitures	Car	Auto	voitures	coche
énergie	energy	Energie	énergie	energía
fil	wire	Draht	fil	alambre
lycée	high school	Gymnasium	lycée	Liceo
crise	crisis	Krise	crise	crisis
stop	stop	stoppen	stop	detener
image	picture	Bild	image	imagen
vérifier	check	überprüfen	vérifier	comprobar
dimanche	Sunday	Sonntag	dimanche	domingo
appareil	apparatus	Gerät	appareil	aparato
justement	exactly	mit Recht	justement	justamente
richard	richard	richard	richard	Richard
noms	names	Namen	noms	nombres
million	million	Million	million	millón
cassé	broken	gebrochen	cassé	roto
enlever	to take off	entfernen	enlever	eliminar
clés	Keywords	Schlüsselwörter	clés	llaves
noire	black	schwarz	noire	negro
man	man	Mann	man	hombre
dépend	depends	hängt	dépend	depende
derniers	last	neueste	derniers	más reciente
doigts	fingers	Finger	doigts	los dedos
réponds	answer	Antwort	réponds	respuesta
honnête	honest	ehrlich	honnête	honesto
prouver	prove	beweisen	prouver	demostrar
preuves	evidence	Beweis	preuves	evidencia
durant	during	während	durant	durante
souris	mouse	Maus	souris	ratón
entendez	hear	hören	entendez	escuchar
lever	raise	erhöhen	lever	elevar
oiseau	bird	Vogel	oiseau	pájaro
belles	beautiful	schön	belles	hermoso
oû	or	oder	oû	o
apporte	brings	bringt	apporte	trae
grandes	great	groß	grandes	gran
morceau	piece	Stück	morceau	pieza
bobby	bobby	schupo	bobby	Bobby
bougez	move	Umzug	bougez	movimiento
amène	bring	Leitungen	amène	plomos
interdit	not allowed	verboten	interdit	prohibido
présence	presence	Präsenz	présence	presencia
récupérer	recover	genesen	récupérer	recuperar
quelles	what	was	quelles	qué
manqué	lack	verpasst	manqué	perdido
cou	neck	Hals	cou	cuello
venait	had	hatte	venait	tenido
étage	floor	Boden	étage	piso
regard	look	aussehen	regard	mirar
bouger	move	Umzug	bouger	movimiento
finalement	finally	schließlich	finalement	finalmente
couper	cut	Schnitt	couper	cortar
urgence	emergency	Notfall	urgence	emergencia
perds	lose	verlieren	perds	perder
points	points	Punkte	points	puntos
meurt	dies	stirbt	meurt	muere
partons	leave	verlassen	partons	dejar
troisième	third	dritte	troisième	tercero
savons	know	wissen	savons	saber
folie	madness	Torheit	folie	locura
ancien	former	früher	ancien	ex
chante	sung	singt	chante	cantada
obtenir	get	erhalten	obtenir	obtener
répète	say again	Wiederholung	répète	repetición
toit	roof	Dach	toit	tejado
humains	humans	Menschen	humains	los seres humanos
robert	robert	Robert	robert	Robert
jardin	garden	Garten	jardin	jardín
métier	job	Beruf	métier	profesión
poche	poached	Tasche	poche	bolsillo
méchant	bad	schlecht	méchant	malo
paradis	paradise	Paradies	paradis	paraíso
proche	close	schließen	proche	cerca
rejoindre	rejoin	treffen	rejoindre	conocer
lors	then	dann	lors	entonces
nombre	number	Anzahl	nombre	número
crains	fear	Angst	crains	miedo
règle	rule	Regel	règle	regla
frapper	hit	hit	frapper	golpear
intention	intention	Absicht	intention	intención
succès	success	Erfolg	succès	éxito
forte	strong	stark	forte	fuerte
gentille	gentle	schön	gentille	agradable
campagne	campaign	Kampagne	campagne	campaña
raisons	reasons	Gründe	raisons	razones
malgré	despite	trotz	malgré	a pesar de
alcool	alcohol	Alkohol	alcool	alcohol
regardé	watched	schaut	regardé	mira
jerry	jerry	Jerry	jerry	Jerry
billets	tickets	Banknoten	billets	billetes
fantastique	fantastic	fantastisch	fantastique	fantástico
lee	lee	lee	lee	sotavento
théâtre	theater	Theater	théâtre	teatro
vôtre	your	Ihre	vôtre	tuya
samedi	Saturday	Samstag	samedi	sábado
pluie	rain	regen	pluie	lluvia
fermé	closed	geschlossen	fermé	cerrado
relation	relationship	Beziehung	relation	relación
frappé	hit	vernarrt	frappé	Golpeado
restaurant	restaurant	Restaurant	restaurant	restaurante
douce	fresh	frisch	douce	fresco
maladie	disease	Krankheit	maladie	enfermedad
parlait	speaking	sprechen	parlait	hablar
raté	missed	verpasst	raté	perdido
casse	broken	Bruch	casse	rotura
dessous	below	unten	dessous	por debajo
pourrai	could	könnte	pourrai	podría
victoire	victory	Sieg	victoire	victoria
voudrait	would	würde	voudrait	haría
remarqué	Note	bemerkt	remarqué	notado
assurer	assure	gewährleisten	assurer	asegurar
pleure	cry	Schrei	pleure	grito
bouteille	bottle	Flasche	bouteille	botella
gare	station	Station	gare	estación
carrière	career	Karriere	carrière	carrera
sentiments	feelings	Gefühle	sentiments	sentimientos
suivi	followed	folgen	suivi	seguir
vies	lives	Leben	vies	vidas
fiston	son	Sohn	fiston	hijo
vendu	sold	verkauft	vendu	vendido
attendant	Meanwhile	inzwischen	attendant	mientras tanto
pourras	able	fähig	pourras	capaz
amoureuse	in love	in der Liebe	amoureuse	enamorados
mens	mens	mens	mens	para hombre
falloir	have to	müssen	falloir	tener que
chinois	Chinese	Chinesisch	chinois	chino
étranger	foreign	fremd	étranger	extranjero
appelait	called	namens	appelait	llamado
assure	assures	versichert	assure	asegura
étant	being	sein	étant	ser
queue	tail	Schwanz	queue	cola
odeur	Odour	Geruch	odeur	olor
enlève	removes	entfernt	enlève	quita
produit	product	Produkt	produit	producto
meurs	die	sterben	meurs	morir
secrets	secrets	Geheimnisse	secrets	misterios
pression	pressure	Druck	pression	presión
fatigué	tired	müde	fatigué	cansancio
aies	hast	hast	aies	has
plage	beach	Strand	plage	playa
okay	okay	in Ordnung	okay	bien
animal	animal	Tier	animal	animal
frappe	hit	Streik	frappe	Golpeado
montagne	Mountain	berg	montagne	montaña
coffre	chest	Stamm	coffre	tronco
passage	passage	Passage	passage	pasaje
suivant	following	folgende	suivant	siguiente
signal	signal	Signal	signal	señal
discours	speech	Rede	discours	discurso
cents	cents	cents	cents	centavos
claire	clear	klar	claire	claro
g	g	g	g	g
rivière	river	Fluss	rivière	río
costume	suit	Kostüm	costume	traje
prendra	will take	nehmen	prendra	tomar
souhaite	wish	wünschen	souhaite	desear
hasard	hazard	Chance	hasard	casualidad
journaux	newspapers	Zeitungen	journaux	periódicos
aveugle	blinded	blind	aveugle	ciego
lis	Lily	Lilie	lis	lirio
demandez	ask	fragen	demandez	preguntar
retraite	retirement	Ruhestand	retraite	jubilación
afin	to	zu	afin	a
vendredi	Friday	Freitag	vendredi	viernes
van	van	Transporter	van	furgoneta
auraient	would	würde	auraient	haría
obligé	forced	gezwungen	obligé	forzado
major	Staff	Personal	major	personal
neige	snow	Schnee	neige	nieve
remercier	thank	danken	remercier	agradecer
fusil	gun	Gewehr	fusil	pistola
gardes	guards	Wächter	gardes	guardias
faible	low	niedrig	faible	debil
pauvres	poor	schlecht	pauvres	pobre
noirs	black	schwarz	noirs	negro
gâteau	Cake	Kuchen	gâteau	pastel
cesse	constantly	ständig	cesse	constantemente
parfaitement	perfectly	perfekt	parfaitement	perfectamente
excuses	apology	Entschuldigung	excuses	disculpa
viande	meat	Fleisch	viande	carne
ministre	minister	Minister	ministre	ministro
univers	universe	Universum	univers	universo
vienne	come	kommen	vienne	venir
utile	useful	hilfreich	utile	útil
demandais	asked	fragte	demandais	pedido
crétin	dumbass	Trottel	crétin	idiota
gaffe	gaffe	Fauxpas	gaffe	patinazo
cache	hidden	Abdeckung	cache	cubierta
disant	saying	Spruch	disant	decir
décider	decide	entscheiden	décider	decidir
dort	sleeps	Schlafplätze	dort	duerme
gaz	gas	Gas	gaz	gas
blancs	whites	Weiße	blancs	blancos
connaissance	knowledge	Wissen	connaissance	conocimiento
vouliez	wanted	wollte	vouliez	deseado
jake	jake	jake	jake	jake
vidéo	video	Video	vidéo	vídeo
bataille	battle	Schlacht	bataille	batalla
vive	viva	viva	vive	¡viva
anna	anna	anna	anna	Anna
martin	martin	martin	martin	martín
iui	iui	iui	iui	IIU
os	bone	Knochen	os	hueso
entend	hears	hört man	entend	oye
jeux	games	Spiele	jeux	juegos
will	will	werden	will	voluntad
verras	see	sehen	verras	ver
date	dated	Datum	date	fecha
échapper	escape	Flucht	échapper	escapar
naissance	birth	Geburt	naissance	nacimiento
droits	rights	Rechte	droits	derechos
assassin	assassin	Attentäter	assassin	asesino
attendu	expected	voraussichtlich	attendu	esperado
montez	mount	Berg	montez	monte
nouvel	new	neu	nouvel	nuevo
pensent	think	denken	pensent	pensar
génie	genius	Genie	génie	genio
sérieusement	seriously	ernst	sérieusement	seriamente
cible	target	Ziel	cible	objetivo
prépare	prepare	bereitet	prépare	prepara
agir	to act	Akt	agir	actuar
militaire	military	Militär	militaire	militar
futur	future	Zukunft	futur	futuro
attraper	to catch	Fang	attraper	capturar
bal	ball	Ball	bal	baile
europe	Europe	Europa	europe	Europa
californie	California	Kalifornien	californie	California
donnez	give	geben	donnez	dar
cousin	cousin	Vetter	cousin	primo
vert	green	grün	vert	verde
poids	weight	Gewicht	poids	peso
volonté	will	werden	volonté	voluntad
ventre	belly	Bauch	ventre	vientre
accepte	accepted	akzeptiert	accepte	acepta
amené	bring	gebracht	amené	traído
recevoir	to receive	erhalten	recevoir	recibir
inquiétez	worry	Sorge	inquiétez	preocuparse
perd	loses	verliert	perd	pierde
autrement	other	andernfalls	autrement	de otra manera
informations	news	Nachrichten	informations	noticias
titre	title	Titel	titre	título
célèbre	popular	berühmt	célèbre	famoso
couple	couple	Paar	couple	pareja
sexy	sexy	sexy	sexy	atractivo
serons	will	werden	serons	voluntad
certaine	some	einige	certaine	algunos
parlons	let's talk	sprechen	parlons	que habla
star	star	Stern	star	estrella
étoiles	stars	Sterne	étoiles	estrellas
rome	Rome	Rom	rome	Roma
los	the bone	los	los	Los
répondu	answered	reagiert	répondu	respondido
resté	rest	blieb	resté	permanecido
charmant	charming	schön	charmant	precioso
puissant	powerful	mächtig	puissant	potente
zéro	zero	Null	zéro	cero
genoux	knees	Knie	genoux	rodilla
mine	mine	Mine	mine	mina
couilles	balls	Bälle	couilles	bolas
pilote	pilot	Pilot	pilote	piloto
maria	maria	maria	maria	maria
style	style	Stil	style	estilo
ramène	brings back	Retouren	ramène	retornos
voulons	want to	wollen	voulons	desear
embrasser	to kiss	Kuss	embrasser	beso
amener	lead	führen	amener	traer
valeur	value	Wert	valeur	valor
fortune	fortune	Glück	fortune	fortuna
reprendre	resume	Zusammenfassung	reprendre	currículum
revenez	return	Rückkehr	revenez	retorno
vieil	old	alt	vieil	viejo
walter	walter	walter	walter	Walter
servi	served	serviert	servi	servido
arrivés	arrived	angekommen	arrivés	llegado
lève	survey	nach oben	lève	hasta
voleur	thief	Dieb	voleur	ladrón
côtés	sides	Seiten	côtés	lados
chris	chris	chris	chris	Chris
note	note	Notiz	note	nota
préféré	prefer	Favorit	préféré	prefiere
couché	layer	liegend	couché	yacente
milliers	thousands	tausende	milliers	miles
aéroport	airport	Flughafen	aéroport	aeropuerto
prévenir	prevent	warnen	prévenir	advertir
château	castle	Schloss	château	castillo
apparemment	apparently	offenbar	apparemment	aparentemente
gardez	keep	halten	gardez	mantener
privé	private	privat	privé	privado
détails	details	Details	détails	detalles
larry	larry	larry	larry	Larry
direct	direct	direkt	direct	directo
reposer	rest	Rest	reposer	descansar
commande	order	bestellen	commande	orden
cherchez	looking	Suche	cherchez	mira
fer	iron	Eisen	fer	hierro
conduit	pipe	Rohr	conduit	pipa
conscience	consciousness	Bewusstsein	conscience	conciencia
oreilles	ears	Ohren	oreilles	orejas
conversation	conversation	Unterhaltung	conversation	conversación
regardes	look	aussehen	regardes	mirar
joues	play	Wangen	joues	mejillas
ennemis	enemies	Feinde	ennemis	enemigos
attendent	wait	erwarten	attendent	esperar
article	article	Artikel	article	artículo
dieux	gods	Götter	dieux	dioses
talent	talent	Talent	talent	talento
aise	easy	zufrieden	aise	satisfecho
poulet	chicken	Hähnchen	poulet	pollo
passée	past	Vergangenheit	passée	pasado
comprend	includes	enthält	comprend	incluye
gorge	throat	Hals	gorge	garganta
feras	shalt	sollst	feras	serás
tribunal	court	Gericht	tribunal	tribunal
découvrir	discover	entdecken	découvrir	descubrir
agréable	pleasant	angenehm	agréable	agradable
jette	throws	wirft	jette	lanza
test	test	Test	test	prueba
emmerde	hassle	Ärger	emmerde	molestia
détruit	destroy	zerstört	détruit	destruido
nerveux	nervous	nervös	nerveux	nervioso
saint	saint	Heilige	saint	santo
marrant	funny	lustig	marrant	divertido
joindre	join	beitreten	joindre	unirse
sentiment	feeling	Gefühl	sentiment	sentimiento
lance	spear	Speer	lance	lanza
humaine	human	Mensch	humaine	humano
acte	act	Akt	acte	acto
jane	jane	jane	jane	Jane
pis	udder	Euter	pis	ubre
enculé	cocksucker	Schwanzlutscher	enculé	tragona
tuée	killed	getötet	tuée	matado
saura	will	werden	saura	voluntad
doigt	finger	Finger	doigt	dedo
pourrez	can	können	pourrez	lata
passera	will pass	werden	passera	voluntad
horreur	horror	Horror	horreur	horror
comptes	accounts	Konten	comptes	cuentas
dernières	latest	neueste	dernières	más reciente
violence	violence	Gewalt	violence	violencia
fumer	smoke	Rauch	fumer	humo
invités	guests	Gäste	invités	los huéspedes
parlais	speaking	sprechen	parlais	hablar
job	job	Job	job	trabajo
salon	living room	Salon	salon	salón
défendre	defend	verteidigen	défendre	defender
mariés	married	verheiratet	mariés	casado
rock	rock	Rock	rock	roca
apporter	to bring	bringen	apporter	llevar
coupé	chopped off	getrennt	coupé	desconectado
repos	rest	Rest	repos	resto
paquet	package	Paket	paquet	paquete
page	page	Seite	page	página
utilise	uses	Anwendungen	utilise	usos
victimes	victims	Verluste	victimes	bajas
sage	wise	weise	sage	prudente
aidé	help	half	aidé	Ayuda
intelligent	clever	intelligent	intelligent	inteligente
ombre	shadow	Schatten	ombre	sombra
vache	cow	Kuh	vache	vaca
désert	desert	Wildnis	désert	desierto
forêt	forest	Wald	forêt	bosque
parfaite	perfect	perfekt	parfaite	perfecto
tombée	fall	fallen	tombée	caer
extérieur	outside	außerhalb	extérieur	fuera
entré	enter	eingegeben	entré	entrado
série	series	Serie	série	serie
concerne	concerned	Bedenken	concerne	preocupaciones
paroles	lyrics	Text	paroles	palabras
dira	tell	sagen	dira	decir
it	it	es	it	lo
champion	champion	Champion	champion	campeón
fbi	FBI	fbi	fbi	FBI
lundi	Monday	Montag	lundi	lunes
moteur	engine	Motor	moteur	motor
ouverte	opened	offen	ouverte	abierto
mince	slim	dünn	mince	delgado
al	al	al	al	al
russe	Russian	Russisch	russe	ruso
grandi	grown up	gewachsen	grandi	adulto
rappelles	remember	merken	rappelles	recordar
dormi	slept	schlief	dormi	dormido
ordinateur	computer	Computer	ordinateur	ordenador
in	in	in	in	en
angeles	angeles	angeles	angeles	Ángeles
accepté	accepted	akzeptiert	accepté	aceptado
désormais	henceforth	von nun an	désormais	de aquí en adelante
acteur	actor	Schauspieler	acteur	el actor
membres	members	Mitglied	membres	miembro
trouvée	found	gefunden	trouvée	fundar
pete	pete	pete	pete	Pete
surpris	surprised	überrascht	surpris	sorprendido
miracle	miracle	Wunder	miracle	milagro
vole	stolen	Wühlmaus	vole	campañol
manquer	miss	verpassen	manquer	extrañar
franchement	frankly	ehrlich	franchement	honestamente
apprécie	appreciate	schätzen	apprécie	apreciar
cigarette	cigarette	Zigarette	cigarette	cigarrillo
chemise	shirt	Hemd	chemise	camisa
mark	mark	Markierung	mark	marca
tente	attempted	Zelt	tente	tienda
faisant	making	Herstellung	faisant	fabricación
billet	ticket	Ticket	billet	billete
reculez	step back	zurücktreten	reculez	paso atrás
moyens	means	Mittel	moyens	medio
importante	important	wichtig	importante	importante
unité	unit	Einheit	unité	unidad
champagne	Champagne	Champagner	champagne	champán
pensait	thought	Denken	pensait	pensamiento
www	www	www	www	www
partager	share	Aktie	partager	compartir
smith	smith	Schmied	smith	herrero
minuit	midnight	Mitternacht	minuit	medianoche
américaine	American	amerikanisch	américaine	americano
courses	racing	Rennen	courses	carreras
puissance	power	Macht	puissance	potencia
william	william	william	william	William
nombreux	numerous	viele	nombreux	numeroso
réparer	to repair	Reparatur	réparer	reparación
caché	hidden	versteckt	caché	oculto
haute	high	hoch	haute	alto
sommeil	sleep	Schlaf	sommeil	sueño
essence	gasoline	Benzin	essence	gasolina
riches	rich	reich	riches	rico
lac	lake	See	lac	lago
maire	mayor	Bürgermeister	maire	alcalde
mode	fashion	Modus	mode	modo
vingt	twenty	zwanzig	vingt	veinte
reviendra	will come back	Rückkehr	reviendra	retorno
pousse	shoot	schießen	pousse	disparar
amusant	amusing	lustig	amusant	divertido
passez	skip	überspringen	passez	omitir
services	services	Dienstleistungen	services	servicios
doc	doc	doc	doc	doctor
rues	streets	Straßen	rues	calles
of	of	von	of	de
risques	risks	Risiken	risques	riesgos
émission	program	Emission	émission	emisión
leçon	lesson	Lektion	leçon	lección
annonce	ad	Anzeige	annonce	anuncio
plans	Plans	Pläne	plans	planes
usine	factory	Fabrik	usine	fábrica
louis	louis	louis	louis	Louis
imaginer	imagine	vorstellen	imaginer	imaginar
chauffeur	driver	Fahrer	chauffeur	conductor
marque	Mark	Markierung	marque	marca
parc	Park	Park	parc	parque
épée	sword	Schwert	épée	espada
fesses	buttocks	Gesäß	fesses	nalgas
échange	exchange	Austausch	échange	intercambio
souvenirs	memories	Erinnerungen	souvenirs	recuerdos
créer	create	schaffen	créer	crear
senti	felt	Filz	senti	fieltro
signer	sign	Zeichen	signer	signo
artiste	artist	Künstler	artiste	artista
jeté	thrown	geworfen	jeté	yo te
réveiller	wake	aufwachen	réveiller	despertarse
hiver	winter	Winter	hiver	invierno
également	also	auch	également	también
hum	hum	Brummen	hum	zumbido
souffle	breath	Atem	souffle	aliento
vrais	real	real	vrais	real
arbres	trees	Bäume	arbres	árboles
saute	jumped up	Sprünge	saute	saltos
fuir	to run away	fliehen	fuir	huir
meme	even	meme	meme	incluso
battu	beaten	geschlagen	battu	batido
permission	permission	Erlaubnis	permission	permiso
casser	break	Pause	casser	rotura
chicago	Chicago	Chicago	chicago	chicago
allemands	German	Deutsch	allemands	alemán
utilisé	in use	im Einsatz	utilisé	en uso
mentir	lie	Lüge	mentir	mentira
souci	worry	Sorge	souci	preocuparse
é	é	é	é	é
coûte	cost	Kosten	coûte	costes
paye	paid	zahlen	paye	pagar
tres	very	tres	tres	muy
offert	Free	angeboten	offert	ofrecido
sir	sir	Herr	sir	señor
no	No.	Nein.	no	No.
chair	flesh	Fleisch	chair	carne
caisse	checkout	Fonds	caisse	la caja
supplie	beseech	anflehen	supplie	implorar
dégagez	untap	enttappe	dégagez	enderezar
raconté	recounted	erzählt	raconté	relata
andy	andy	andy	andy	Andy
lunettes	glasses	Brille	lunettes	gafas
chouette	owl	Eule	chouette	búho
menteur	liar	Lügner	menteur	mentiroso
trouvera	will find	finden	trouvera	encontrar
semblant	show	Show	semblant	espectáculo
ignorais	ignorant	ignorant	ignorais	ignorante
perdue	lost	verloren	perdue	perdido
whisky	whiskey	Whisky	whisky	whisky
rentrez	come back	Biese	rentrez	pliegue
premiers	first	zuerst	premiers	primero
pantalon	trousers	Hose	pantalon	pantalones
menace	threat	Bedrohung	menace	amenaza
racontes	talking	sprechen	racontes	que habla
douche	shower	Dusche	douche	ducha
oiseaux	birds	Geflügel	oiseaux	pájaros
finie	finished	fertig	finie	acabado
auront	will	werden	auront	voluntad
débarrasser	get rid of	rid	débarrasser	eliminar
membre	member	Mitglied	membre	miembro
perte	loss	Verlust	perte	pérdida
verrez	see	sehen	verrez	ver
front	forehead	Front	front	frente
lèvres	lips	Lippen	lèvres	labios
mai	may	Mai	mai	mayo
fac	uni	uni	fac	uni
allo	Hello	allo	allo	allo
connaissais	knew	wusste	connaissais	sabía
gouverneur	governor	Gouverneur	gouverneur	gobernador
monnaie	change	Währung	monnaie	moneda
chou	cabbage	Kohl	chou	col
achète	bought	Buys	achète	compras
thomas	thomas	thomas	thomas	Thomas
secrétaire	secretary	Sekretärin	secrétaire	secretaria
montré	shown	gezeigt	montré	Reloj
jones	jones	Jones	jones	Jones
écris	write	schreiben	écris	escribir
parlent	talk	sprechen	parlent	hablar
chaise	chair	Stuhl	chaise	Silla
herbe	grass	Gras	herbe	hierba
créé	created	erstellt	créé	creado
manteau	coat	Mantel	manteau	abrigo
chocolat	chocolate	Schokolade	chocolat	chocolate
pause	pause	Pause	pause	pausa
côte	coast	Küste	côte	costa
abandonner	to abandon	aufgeben	abandonner	renunciar
policier	police officer	Polizist	policier	oficial de policía
patient	patient	Patient	patient	paciente
dave	dave	dave	dave	Dave
études	studies	Studium	études	estudios
ballon	ball	Ball	ballon	globo
mène	leads	Leitungen	mène	plomos
respire	breathe	atmen	respire	respirar
mouvement	movement	Bewegung	mouvement	movimiento
suicide	suicide	Selbstmord	suicide	suicidio
japonais	Japanese	Japanisch	japonais	japonés
accès	access	Zugang	accès	acceso
tienne	yours	Ihre	tienne	tuya
laisserai	leave	verlassen	laisserai	dejar
poupée	doll	Puppe	poupée	muñeca
innocent	innocent	unschuldig	innocent	inocente
allés	went	ging	allés	fue
identité	identity	Identität	identité	identidad
véritable	true	real	véritable	real
simon	Simon	simon	simon	Simon
devenue	become	werden	devenue	convertirse en
totalement	totally	total	totalement	totalmente
piège	trap	Falle	piège	trampa
gloire	glory	Ruhm	gloire	gloria
pourraient	could	könnte	pourraient	podría
abri	shelter	Schutz	abri	abrigo
explique	Explain	erklärt	explique	explicado
rapidement	quickly	schnell	rapidement	rápidamente
fonctionne	works	Werk	fonctionne	obras
boy	boy	Junge	boy	chico
foule	crowd	Menschenmenge	foule	multitud
pensées	thoughts	Denken	pensées	pensamientos
maisons	houses	Häuser	maisons	casas
fantôme	ghost	Geist	fantôme	fantasma
source	source	Quelle	source	fuente
lancer	launch	Start	lancer	lanzamiento
suit	follows	folgt	suit	siguiente
changement	change	Veränderung	changement	cambio
choc	shock	Schock	choc	choque
veste	jacket	Jacke	veste	chaqueta
attaquer	attack	Angriff	attaquer	atacar
faveur	favor	bevorzugen	faveur	favorecer
oreille	hear	Ohr	oreille	oreja
touchez	touch	berühren	touchez	tocar
malheureusement	Sadly	leider	malheureusement	Lamentablemente
soudain	suddenly	plötzlich	soudain	de repente
tués	you are	getötet	tués	tu eres
bref	short	kurz	bref	corto
malheur	misfortune	Weh	malheur	ay
portable	portable	tragbar	portable	portátil
chaleur	heat	Wärme	chaleur	calor
mensonge	lie	Lüge	mensonge	falsedad
répondez	answer	Antwort	répondez	respuesta
heureusement	fortunately	zum Glück	heureusement	afortunadamente
emploi	employment	Beschäftigung	emploi	empleo
lois	laws	Gesetze	lois	leyes
