баба	woman	Frau	femme	mujer
секунда	second	zweite	deuxième	segundo
пожаловать	grant	gewähren	accorder	conceder
банк	bank	Bank	banque	banco
опыт	an experience	Erfahrung	expérience	experiencia
тихий	quiet	ruhig	calme	tranquilo
поскольку	because the	als	comme	como
сапог	boot	Stiefel	botte	bota
правило	rule	Regel	règle	regla
стекло	glass	Glas	verre	vidrio
получать	get	erhalten	recevoir	recibir
внутренний	interior	intern	interne	interna
дочь	daughter	Tochter	fille	hija
называться	be called	heißen	appeler	ser llamado
надеяться	hope	Hoffnung	espérer	esperanza
член	member	Mitglied	membre	miembro
протянуть	extend	erweitern	étendre	ampliar
государственный	state	Zustand	état	estado
десяток	ten	zehn	dix	diez
глубоко	deep	tief	profondément	profundamente
цветок	flower	Blume	fleur	flor
ах	Oh	ah	ah	ah
желание	a wish	wünschen	souhaiter	desear
дождь	rain	regen	pluie	lluvia
впереди	ahead	voraus	devant	delante
подходить	suit	fit	s'adapter	encajar
много	a lot of	viel	beaucoup	muchos
лоб	forehead	Stirn	front	frente
улыбка	smile	Lächeln	sourire	sonrisa
борьба	fight	Kampf	lutte	lucha
ворот	the gate	die Gate	la porte	la puerta
ящик	box	Box	boîte	caja
этаж	floor	Boden	étage	piso
служить	serve	dienen	servir	servir
вновь	again	wieder	de nouveau	de nuevo
голубой	blue	blau	bleu	azul
нечего	there is nothing	es gibt nichts,	il n'y a rien	no hay nada
революция	revolution	Revolution	révolution	revolución
впервые	first	zuerst	première	primero
сосед	neighbor	Nachbar	voisin	vecino
сестра	sister	Schwester	sœur	hermana
долгий	long	lang	long	largo
чей	whose	deren	dont	cuyo
поверить	to believe	glauben	à croire	creer
ситуация	situation	Situation	situation	situación
взглянуть	glance	Blick	coup d'œil	mirada
слабый	weak	schwach	faible	débil
количество	quantity	Anzahl	nombre	número
вызывать	call	Ursache	cause	causa
уверенный	sure	zuversichtlich	confiant	confiado
выход	exit	Ausgang	sortie	salida
совет	council	Rat	conseil	consejo
дурак	fool	täuschen	tromper	engañar
любимый	favorite	Favorit	favori	favorito
союз	union	Gewerkschaft	union	unión
лето	summer	Sommer	été	verano
ожидать	expect	erwarten	attendre	esperar
пришлый	alien	Ausländer	étranger	extranjero
висеть	hang	hängen	pendre	caída
граница	border	Grenze	frontière	frontera
цвет	Colour	Farbe	couleur	color
серьёзный	serious	ernst	sérieux	grave
создать	create	schaffen	créer	crear
интересно	interesting	interessant	intéressant	Curiosamente
свобода	freedom	Freiheit	liberté	libertad
зато	but	aber	mais	pero
стул	chair	Der Stuhl	chaise	silla
уехать	leave	verlassen	laisser	dejar
поезд	a train	Zug	train	tren
музыка	music	Musik	musique	música
тень	shadow	Schatten	ombre	sombra
лошадь	horse	Pferd	cheval	caballo
поле	field	Feld	champ	campo
выглядеть	to look like	aussehen	regarder	mirar
учиться	study	lernen	apprendre	aprender
левый	left	links	gauche	izquierda
разговаривать	speak	Vortrag	parler	hablar
детский	baby	Baby	bébé	bebé
тип	a type	Typ	type	tipo
суд	court	Gericht	tribunal	tribunal
связанный	connected	verbunden	connexe	conexo
горячий	hot	heiß	chaud	caliente
площадь	area	Bereich	zone	área
помогать	to help	Hilfe	aider	ayudar
счастливый	happy	glücklich	heureux	feliz
повернуться	to turn	drehen	tourner	para activar
позволить	allow	erlauben	permettre	permitir
встретить	meet	treffen	rencontrer	conocer
радость	joy	Freude	joie	alegría
острый	acute	scharf	pointu	afilado
возраст	age	Alter	âge	edad
орган	organ	Orgel	organe	órgano
карта	map	Karte	carte	mapa
входить	enter	eingeben	entrer	entrar
обнаружить	discover	entdecken	découvrir	descubrir
король	king	König	roi	rey
слава	glory	Ruhm	gloire	gloria
полковник	Col.	Col.	Col.	Col.
мелкий	small	klein	petit	pequeño
бок	side	Seite	côté	lado
цена	price	Preis	prix	precio
информация	information	Informationen	information	información
мозг	brain	Gehirn	cerveau	cerebro
удовольствие	pleasure	Vergnügen	plaisir	placer
воля	will	werden	volonté	voluntad
область	region	Region	région	región
крыша	roof	Dach	toit	tejado
нести	bear	tragen	porter	soportar
обратно	back	zurück	dos	espalda
современный	modern	modern	moderne	moderno
дама	lady	Dame	dame	dama
семь	seven	sieben	sept	siete
веселыйвесело	veselyyveselo	veselyyveselo	veselyyveselo	veselyyveselo
прислать	send	senden	envoyer	enviar
сад	garden	Garten	jardin	jardín
правительство	government	Regierung	gouvernement	gobierno
милый	cute	niedlich	mignon	lindo
относиться	relate	behandeln	traiter	tratar
возникать	arise	entstehen	survenir	surgir
мол	breakwater	Wellenbrecher	brise-lames	rompeolas
повторить	repeat	Wiederholung	répétition	repetición
название	name	Name	nom	nombre
средний	average	Durchschnitt	moyenne	promedio
пример	example	Beispiel	exemple	ejemplo
невозможно	impossible	unmöglich	impossible	imposible
зеркало	mirror	Spiegel	miroir	espejo
погибнуть	fall	fallen	tomber	caer
американский	American	amerikanisch	américain	americano
дым	smoke	Rauch	fumée	humo
гореть	burn	verbrennen	brûler	quemar
плакать	cry	Schrei	cri	grito
весьма	very	sehr	très	muy
факт	fact	Tatsache	fait	hecho
двигаться	move	Umzug	déménagement	movimiento
рыба	a fish	Fisch	poisson	pescado
добавить	add	hinzufügen	ajouter	añadir
удивиться	wonder	Wunder	se demander	preguntarse
бабушка	grandmother	Großmutter	grand-mère	abuela
вино	wine	Wein	vin	vino
ибо	for	für	pour	para
учитель	teacher	Lehrer	professeur	maestro
действовать	act	Akt	acte	acto
осторожно	Caution	vorsichtig	soigneusement	cuidadosamente
круг	a circle	Runde	rond	ronda
папа	dad	Papa	papa	papá
правильно	correctly	richtig	correctement	correctamente
недавно	recently	vor kurzem	récemment	recientemente
держаться	hold on	festhalten	tenir	aguantar
причем	and	und	et	y
лететь	fly	fliegen	voler	volar
носить	wear	tragen	porter	llevar
повод	occasion	Entschuldigung	excuse	excusa
лагерь	camp	Lager	camp	campamento
птица	bird	Vogel	oiseau	pájaro
корабль	ship	Schiff	navire	barco
мнение	opinion	Ansicht	vue	vista
ночной	night	Nacht	nuit	noche
здоровый	healthy	gesund	en bonne santé	saludable
зима	winter	Winter	hiver	invierno
сухой	dry	trocken	sec	seco
километр	kilometer	Kilometer	kilomètre	kilómetro
кровать	bed	Bett	lit	cama
привыкнуть	get used to it	sich daran zu gewöhnen	s'habituer à	acostumbrarse a él
прочее	other	andere	autre	otro
свободный	free	kostenlos	libre	gratis
лестница	stairs	Treppe	escalier	escalera
неужели	really	wirklich	vraiment	realmente
обязательно	necessarily	notwendigerweise	nécessairement	necesariamente
вверх	up	nach oben	en haut	hasta
детство	childhood	Kindheit	enfance	infancia
остров	Island	die Insel	île	isla
статья	article	Artikel	article	artículo
позвонить	call	Anruf	appel	llamada
столь	so	so	si	tan
мешать	prevent	verhindern	empêcher	evitar
водка	vodka	Wodka	vodka	vodka
темнота	darkness	Dunkelheit	obscurité	oscuridad
возникнуть	occur	auftreten	se produire	ocurrir
способный	capable	fähig	capable	capaz
станция	station	Station	station	estación
желать	want	wünschen	souhaiter	desear
попробовать	try	versuchen	essayer	probar
получаться	obtained	erhalten	obtenu	obtenida
гражданин	citizen	Bürger	citoyen	ciudadano
странно	strangely	seltsam	étrangement	extrañamente
вскоре	soon	kurz	prochainement	dentro de poco
команда	command	Team	équipe	equipo
заболевание	disease	Krankheit	maladie	enfermedad
живот	stomach	Bauch	ventre	vientre
ставить	put	setzen	mettre	poner
ради	for	für	pour	para
тишина	silence	Stille	silence	silencio
понятно	understandably	klar	clair	claro
фронт	front	Front	avant	frente
щека	cheek	Wange	joue	mejilla
страшно	fearfully	schrecklich	effroyablement	espantosamente
район	area	Nachbarschaft	quartier	barrio
наверно	maybe	wahrscheinlich	probablement	probablemente
проводить	spend	tragen	porter	llevar
выражение	expression	Ausdruck	expression	expresión
слегка	slightly	leicht	légèrement	ligeramente
мешок	bag	Tasche	sac	bolsa
обещать	promise	Versprechen	promesse	promesa
дорогойдорого	dorogoydorogo	dorogoydorogo	dorogoydorogo	dorogoydorogo
судить	judge	Richter	juge	juez
большинство	most	am meisten	plus	más
собраться	gather	sammeln	recueillir	reunir
управление	control	Management	gestion	administración
колоть	prick	stechen	piquer	pinchazo
мокрый	wet	nass	humide	mojado
приказ	order	bestellen	ordre	orden
прямой	straight	gerade	droit	directamente
закричать	shout	Schrei	cri	grito
кончиться	come to an end	zu Ende gegangen	pris fin	llegado a su fin
куст	bush	Busch	buisson	arbusto
стрелять	shoot	schießen	tirer	disparar
художник	artist	Maler	peintre	pintor
знак	sign	Markierung	marque	marca
завод	factory	Fabrik	usine	fábrica
кулак	fist	Faust	poing	puño
использовать	use	zu verwenden,	à utiliser	utilizar
стакан	glass	Glas	verre	vidrio
пахнуть	smell	Geruch	odeur	olor
отсюда	here	hier	ici	aquí
рот	mouth	Mund	bouche	boca
пора	it is time	es ist Zeit,	il est temps	es el momento
передать	transfer to	übertragen	transmettre	transmitir
лечение	treatment	Behandlung	traitement	tratamiento
высший	higher	höher	supérieur	mayor
сутки	day	Tag	jour	día
вставать	get up	aufstehen	se lever	levantarse
операция	operation	Betrieb	opération	operación
пространство	space	Raum	espace	espacio
спокойный	calm	Ruhe	calme	calma
одежда	clothes	Kleidung	vêtements	ropa
кусок	a piece	Stück	pièce	pieza
тема	subject	Thema	thème	tema
животный	animal	Tier	animal	animal
снимать	take off	nehmen	prendre	tomar
искусство	art	Kunst	art	arte
умный	clever	klug	intelligent	inteligente
малый	small	klein	petit	pequeño
курс	course	Kurs	cours	curso
звонить	call	Anruf	appel	llamada
очередной	next	nächste	suivant	siguiente
чудо	miracle	Wunder	miracle	milagro
ощущение	feeling	Gefühl	sentiment	sentimiento
крайне	extremely	äußerst	extrêmement	extremadamente
напоминать	remind	erinnern	rappeler	recordar
придумать	come up	aufkommen	venir	subir
падать	fall	fallen	tomber	caer
здание	building	Gebäude	bâtiment	edificio
свежий	fresh	frisch	frais	fresco
поговорить	talk	Vortrag	parler	hablar
начинаться	start off	beginnen	commencer	empezar
милиция	militia	Miliz	milice	milicia
приказать	to order	bestellen	commander	para ordenar
несмотря	despite	trotz	malgré	a pesar de
оттуда	thence	von dort	de là	desde allí
засмеяться	burst out laughing	brach in Lachen	éclater de rire	echarse a reír
волна	wave	Welle	vague	ola
задача	a task	Aufgabe	tâche	tarea
касаться	touch	Deal	affaire	acuerdo
старуха	old woman	alte	vieille	anciana
войско	army	Armee	armée	ejército
срок	time	Zeit	temps	tiempo
ужас	horror	Horror	horreur	horror
узкий	narrow	schmal	étroit	estrecho
материал	material	Material	matériel	material
приняться	adopt	adoptieren	adopter	adoptar
нормально	fine	normalerweise	normalement	normalmente
крик	cry	Schrei	cri	grito
знание	knowledge	Wissen	connaissance	conocimiento
трое	three	drei	trois	tres
четвёртый	fourth	vierte	quatrième	cuarto
шум	noise	Lärm	bruit	ruido
заставить	make	machen	faire	hacer
автомат	machine	automatisch	automatique	automático
резко	sharp	plötzlich	brusquement	abruptamente
тетя	aunt	Tante	tante	tía
впечатление	impression	Eindruck	impression	impresión
пауза	pause	Pause	pause	pausa
глубина	depth	Tiefe	profondeur	profundidad
доллар	dollar	Dollar	dollar	dólar
сотня	a hundred	hundert	cent	cien
виноватыйвиновато	vinovatyyvinovato	vinovatyyvinovato	vinovatyyvinovato	vinovatyyvinovato
студент	student	Schüler	étudiant	estudiante
боевой	combat	Kampf	combat	combate
очко	point	Punkt	point	punto
нож	knife	Messer	couteau	cuchillo
подниматься	up	nach oben	en haut	hasta
мировой	world	Welt	monde	mundo
предмет	subject	Sache	chose	cosa
плохой	bad	schlecht	mauvais	malo
майор	Maj.	Maj.	Maj.	Mayor
ударить	bump	hit	frapper	golpear
разуметься	understand	verstehen	comprendre	entender
точный	accurate	genau	exact	exacto
всякий	any	jeder	chaque	cada
деятельность	activity	Aktivität	activité	actividad
инженер	engineer	Ingenieur	ingénieur	ingeniero
программа	program	Programm	programme	programa
костюм	costume	Kostüm	costume	traje
женский	female	weiblich	femelle	femenino
крепко	firmly	fest	fermement	firmemente
театр	theater	Theater	théâtre	teatro
встречаться	meet	treffen	rencontrer	conocer
различный	different	unterschiedlich	différent	diferente
хвост	tail	Schwanz	queue	cola
танк	tank	Tank	réservoir	tanque
социальный	social	Sozial-	social	social
мёртвый	dead	tot	mort	muerto
попытаться	to attempt	versuchen	essayer	probar
явно	clearly	deutlich	clairement	claramente
журнал	Journal	Magazin	magazine	revista
конь	horse	Pferd	cheval	caballo
схватить	catch	Fang	capture	captura
вдоль	along	entlang	le long de	a lo largo de
стихи	poems	Poesie	poésie	poesía
степень	power	Grad	degré de	grado de
отказаться	refuse	verweigern	refuser	rechazar
вытащить	pull	ziehen	tirer	tirar
предлагать	offer	Angebot	offre	oferta
фигура	figure	Abbildung	figure	figura
ключ	key	Schlüssel	clé	clave
черт	heck	Hölle	enfer	infierno
отправиться	go	gehen	aller	ir
побежать	run	Lauf	course	corrida
вагон	railway carriage	Wagen	wagon	vagón
культура	culture	Kultur	culture	cultura
курить	smoke	Rauch	fumée	humo
боец	fighter	Kämpfer	combattant	combatiente
западный	west	Western	western	occidental
фильм	film	Film	film	película
восемь	eight 	acht	huit	ocho
открывать	open	offen	ouvert	abierto
зайти	go	gehen	aller	ir
немедленно	immediately	sofort	immédiatement	inmediatamente
замечать	notice	Bekanntmachung	avis	aviso
пыль	dust	Staub	poussière	polvo
закончить	complete	komplett	complet	completo
мягко	soft	sanft	doucement	suavemente
труба	trumpet	Rohr	pipe	pipa
редкий	rare	selten	rare	raro
миллион	million	Million	million	millón
следить	follow	folgen	suivre	seguir
масса	weight	Gewicht	poids	peso
пятьдесят	fifty	fünfzig	cinquante	cincuenta
обстоятельство	circumstance	Umstand	circonstance	circunstancia
всякий	any	jeder	chaque	cada
одновременно	at the same time	gleichzeitig	à la fois	al mismo tiempo
броситься	dash	Strich	tiret	guión
пошло	gone	weg	disparu	ido
круглый	round	Runde	rond	ronda
штаб	headquarters	Zentrale	siège social	sede
слух	hearing	hören	audition	audición
голый	naked	nackt	nu	desnudo
закрыть	close	schließen	fermer	cerca
линия	line	Linie	ligne	línea
лодка	a boat	Boot	bateau	barco
наоборот	conversely	umgekehrt	inversement	a la inversa
даль	distance	Entfernung	distance	distancia
председатель	chairman	Vorsitzende	président	presidente
понравиться	please	bitte	s'il vous plaît	por favor
обратиться	apply	anwenden	appliquer	aplicar
период	period	Zeit	période	período
организм	organism	Organismus	organisme	organismo
отдел	Department	Abteilung	département	departamento
весна	Spring	Frühling	printemps	primavera
обед	dinner	Mittagessen	déjeuner	almuerzo
значение	value	Bedeutung	sens	significado
дно	bottom	Boden	bas	fondo
фотография	the photo	Foto	photo	foto
некий	some	einige	quelques-uns	algunos
успех	success	Erfolg	succès	éxito
грязно	dirtily	dirtily	salement	con suciedad
естественно	naturally	natürlich	naturellement	naturalmente
велеть	enjoin	befehlen	enjoindre	ordenar
сцена	scene	Szene	scène	escena
билет	ticket	Ticket	billet	billete
состав	composition	Struktur	structure	estructura
знаменитый	famous	berühmt	célèbre	famoso
лишний	excess	Überschuss	excès	exceso
честь	honor	Ehre	honneur	honor
иметься	exist	existieren	exister	existir
смех	laugh	Lachen	rire	risa
СССР	the USSR	UdSSR	URSS	URSS
деревянный	wood	Holz	bois	madera
опустить	lower	niedriger	inférieur	inferior
родиться	be born	geboren werden	naître	nacer
способ	process	Prozess	processus	proceso
спасти	save	speichern	sauvegarder	guardar
зрение	vision	Sehenswürdigkeit	vue	vista
английский	English	Englisch	Anglais	Inglés
отдельный	separate	getrennt	séparé	separado
извинить	excuse	Entschuldigung	excuse	excusa
громко	loud	laut	fort	en voz alta
объявить	announce	ankündigen	annoncer	anunciar
запад	west	Westen	ouest	oeste
Германия	Germany	Deutschland	Allemagne	Alemania
обращаться	treat	behandeln	traiter	tratar
население	population	Bevölkerung	population	población
беда	trouble	Ärger	trouble	problema
спешить	hurry	Eile	hâte	prisa
еда	food	Lebensmittel	nourriture	comida
поздно	late	spät	tard	tarde
специальный	special	besondere	spécial	especial
наблюдать	watch	beobachten	regarder	ver
еврей	Jew	Jude	Juif	judio
ой	Oh	oh	oh	ay
суметь	manage	verwalten	gérer	gestionar
обернуться	turn out	sich herausstellen	tourner	apagar
министр	Minister	Minister	ministre	ministro
фирма	firm	Firma	entreprise	firme
проснуться	wake up	aufwachen	réveiller	despertarse
организация	organization	Organisation	organisation	organización
принцип	principle	Prinzip	principe	principio
направление	direction	Richtung	direction	dirección
гораздо	much	mehr	plus	más
мастер	master	Master	maître	maestro
подождать	wait	warten	attendre	esperar
светло	light	Licht	lumière	luz
ошибка	error	Fehler	erreur	error
высота	height	Höhe	hauteur	altura
существо	being	sein	étant	ser
заговорить	talk	Vortrag	parler	hablar
мальчишка	urchin	Bengel	galopin	pilluelo
пользоваться	use	Verwendung	utilisation	uso
научный	scientific	wissenschaftlich	scientifique	científico
повторять	to repeat	Wiederholung	répétition	repetición
ярко	bright	hell	brillant	brillante
несколько	several	mehrere	plusieurs	varios
учить	learn	lernen	apprendre	aprender
взяться	take	nehmen	prendre	tomar
бегать	run	Lauf	course	corrida
господь	Lord	Herr	Seigneur	señor
общественный	public	Öffentlichkeit	public	público
устроить	to arrange	zu arrangieren	organiser	para organizar
дышать	breathe	atmen	respirer	respirar
лечь	lie down	sich hinlegen	s'allonger	tumbarse
США	USA	Vereinigte Staaten	Etats-Unis	Estados Unidos
камера	camera	Kamera	caméra	cámara
победа	victory	Sieg	victoire	victoria
учёный	scientist	Wissenschaftler	scientifique	científico
состоять	consist	bestehen	consister	consistir
заходить	call	Anruf	appel	llamada
человечество	humanity	Menschheit	humanité	humanidad
фраза	phrase	Phrase	phrase	frase
внимательно	attentively	aufmerksam	soigneusement	cuidadosamente
считаться	consider	betrachten	envisager	considerar
вероятно	probably	wahrscheinlich	probablement	probablemente
соседний	neighboring	Nachbar	voisin	vecino
замок	Castle	Schloss	château	castillo
рыжий	red	rot	rouge	rojo
ездить	ride	Fahrt	tour	paseo
господи	Jesus	Jesus	Jésus	Jesús
остановить	stop	stoppen	arrêter	detener
встретиться	meet	treffen	rencontrer	conocer
явиться	appear	erscheinen	apparaître	aparecer
рынок	market	Markt	marché	mercado
тяжело	heavy	stark	fortement	pesadamente
злой	evil	Übel	mal	mal
клуб	club	Club	club	club
привезти	bring	bringen	apporter	llevar
платить	to pay	zahlen	payer	pagar
кость	bone	Knochen	os	hueso
дикий	wild	wild	sauvage	salvaje
личность	personality	Persönlichkeit	personnalité	personalidad
столица	capital	Kapital	capital	capital
спасть	fall down	umfallen	tomber	caer
здоровье	health	Gesundheit	santé	salud
здравствовать	long live	long live	longue vie	¡viva
попытка	attempt	Versuch	tentative	intento
позволять	let	erlauben	permettre	permitir
наиболее	most	am meisten	plus	más
постепенно	gradually	allmählich	peu à peu	gradualmente
пятый	fifth	fünfte	cinquième	quinto
определённый	certain	sicher	certain	cierto
читатель	reader	Leser	lecteur	lector
шутка	joke	Witz	blague	broma
исторический	historical	historisch	historique	histórico
вслед	following	folgende	suivant	siguiente
сотрудник	employee	Mitarbeiter	employé	empleado
внутри	within	innerhalb	dans	dentro de
собственно	properly	richtig	correctement	correctamente
родина	birthplace	Geburtsort	lieu de naissance	lugar de nacimiento
царь	king	König	roi	rey
насчет	about	über	sur	acerca de
страница	page	Seite	page	página
скорость	speed	Geschwindigkeit	vitesse	velocidad
зверь	beast	Tier	bête	bestia
помочь	help	Hilfe	aider	ayudar
заявить	to declare	zu erklären,	de déclarer	para declarar
нечто	something	etwas	quelque chose	algo
размер	the size	Größe	taille	tamaño
житель	a citizen	Einwohner	habitant	habitante
секретарь	Secretary	Sekretärin	secrétaire	secretario
городской	urban	Stadt	ville	ciudad
прекрасно	perfectly	fein	amende	multa
торчать	sticking up	abstehen	tenir le coup	asomar
многое	much	viel	beaucoup	mucho
Америка	America	Amerika	Amérique	América
сигарета	cigarette	Zigarette	cigarette	cigarrillo
полностью	fully	voll	pleinement	completamente
пиво	beer	Bier	bière	cerveza
прием	reception	Empfang	réception	recepción
противник	enemy	Gegner	adversaire	adversario
образование	education	Bildung	formation	formación
продукт	product	Produkt	produit	producto
поймать	to catch	Fang	capture	captura
пуля	bullet	Kugel	balle	bala
книжка	book	Buch	livre	libro
дальний	further	entfernt	distant	distante
экономический	economic	wirtschaftlich	économique	económico
представитель	representative	Vertreter	représentant	representante
собирать	collect	sammeln	recueillir	reunir
видимый	visible	sichtbar	visible	visible
производство	production	Herstellung	fabrication	fabricación
больница	hospital	Krankenhaus	hôpital	hospital
ресторан	a restaurant	Restaurant	restaurant	restaurante
находить	find	finden	trouver	encontrar
диван	sofa	Sofa	sofa	sofá
дыхание	breath	Atem	souffle	aliento
тюрьма	jail	Gefängnis	prison	prisión
лёгкое	lung	leicht	facile	fácil
мясо	meat	Fleisch	viande	carne
внизу	at the bottom	nach unten	vers le bas	abajo
кошка	cat	Katze	chat	gato
взрослый	adult	Erwachsene	adulte	adulto
отсутствие	lack of	Mangel an	manque de	falta de
настроение	mood	Stimmung	humeur	humor
собрать	gather	sammeln	recueillir	reunir
наступить	come	kommen	venir	venir
покой	peace	Frieden	paix	paz
тянуть	to pull	ziehen	tirer	tirar
народный	popular	beliebt	populaire	popular
процент	percent	Prozentsatz	pourcentage	porcentaje
постоянно	constantly	ständig	constamment	constantemente
бросать	throw	werfen	jeter	tirar
мечтать	dream	Traum	rêver	soñar
захотеть	wish	wünschen	souhaiter	desear
автобус	bus	Bus	bus	autobús
восток	East	Osten	est	este
оставлять	leave	verlassen	laisser	dejar
усмехнуться	smile	Lächeln	sourire	sonrisa
эхо	echo	Echo	écho	eco
примерно	about	über	sur	acerca de
автомобиль	car	Auto	voiture	coche
внешне	externally	äußerlich	extérieur	externamente
технический	technical	technisch	technique	técnico
пропасть	gulf	Golf	golfe	golfo
выдержать	withstand	standhalten	résister	resistir
миг	moment	Moment	moment	momento
отряд	squad	Kader	équipe	escuadra
сверху	from above	von oben	d'en haut	desde arriba
настолько	so	so	si	tan
встречать	meet	treffen	rencontrer	conocer
пускать	let	lassen	laisser	dejar
ясный	clear	klar	clair	claro
занятие	occupation	Besetzung	occupation	ocupación
реальный	real	real	réel	real
задний	rear	hintere	arrière	trasero
Европа	Europe	Europa	Europe	Europa
случайно	accidentally	zufällig	accidentellement	accidentalmente
артист	artist	Künstler	artiste	artista
сложный	complicated	Komplex	complexe	complejo
планета	planet	Planet	planète	planeta
порог	threshold	Schwelle	seuil	umbral
явление	phenomenon	Phänomen	phénomène	fenómeno
отпустить	release	Veröffentlichung	libération	liberación
красота	beauty	Schönheit	beauté	belleza
воскликнуть	exclaim	ausrufen	exclamer	exclamar
напротив	in front of	vor	devant	delante de
дрожать	shake	schütteln	secouer	sacudir
палатка	tent	Zelt	tente	tienda
выбрать	choose	wählen	sélectionner	seleccionar
пьяный	drunk	betrunken	ivre	borracho
рада	glad	zufrieden	heureux	satisfecho
доска	board	Brett	conseil	tablero
пистолет	pistol	Gewehr	pistolet	pistola
пожать	shake	schütteln	secouer	sacudir
актер	actor	Schauspieler	acteur	actor
раздаться	go off	abgehen	partir	dispararse
зря	for nothing	umsonst	pour rien	en vano
потолок	ceiling	Decke	plafond	techo
постель	bed	Bett	lit	cama
навстречу	to meet	treffen	pour répondre	para satisfacer
ближайший	nearest	nächste	le plus proche	más cercano
сумка	a bag	Tasche	sac	bolsa
мгновение	instant	Moment	moment	momento
праздник	celebration	Urlaub	vacances	fiesta
густо	thick	dicht	à forte densité	densamente
мост	bridge	Brücke	pont	puente
энергия	energy	Energie	énergie	energía
начальство	authority	Behörde	autorité	autoridad
сожаление	regret	bedauern	regret	lamentar
полтора	one and a half	eineinhalb	une fois et demie	una vez y media
объяснять	explain	erklären	expliquer	explicar
обратить	pay	zahlen	payer	pagar
сунуть	shove	Schubs	poussée	empujón
пятнадцать	fifteen 	fünfzehn	quinze	quince
разрешить	solve	lösen	résoudre	resolver
участок	lot	Los	lot	mucho
жертва	victim	Opfer	victime	víctima
меч	sword	Schwert	épée	espada
звонок	call	Anruf	appel	llamada
кино	cinema	Film	film	película
признаться	admit	beichten	avouer	confesar
мороз	frost	Frost	gel	helada
составлять	make	machen	faire	hacer
бедный	poor	schlecht	pauvres	pobre
летний	summer	Sommer	été	verano
видать	see	sehen	voir	ver
адрес	address	Adresse	adresse	dirección
закрытый	closed	geschlossen	fermé	cerrado
горло	throat	Hals	gorge	garganta
костер	bonfire	Feuer	feu	hoguera
жалко	miserably	kläglich	misérablement	tristemente
кот	cat	Der Kater	chat	gato
бык	bull	Stier	taureau	toro
трудный	difficult	schwierig	difficile	difícil
текст	text	Text	texte	texto
тепло	heat	Wärme	chaleur	calor
занимать	take	nehmen	prendre	tomar
песок	sand	Sand	sable	arena
больно	painfully	schmerzlich	péniblement	penosamente
сомнение	doubt	Zweifel	doute	duda
территория	territory	Gebiet	territoire	territorio
тайна	secret	Geheimnis	mystère	misterio
волк	wolf	Wolf	loup	lobo
терять	lose	zu verlieren	à perdre	perder
приятель	friend	Freund	ami	amigo
рукав	sleeve	Ärmel	manche	manga
дедушка	granddad	Großvater	grand-père	abuelo
вскочить	jump	springen	sauter	saltar
прочитать	read	lesen	lire	leer
честно	fair	ehrlich	honnêtement	honestamente
масло	butter	Öl	huile	aceite
постоянный	constant	dauerhaft	permanent	permanente
всякая	every	jeder	chaque	cada
существование	Existence	Existenz	existence	existencia
лезть	to climb	klettern	à monter	para subir
младший	Jr	jünger	plus jeune	menor
отправить	to send	senden	envoyer	para enviar
построить	to build	zu bauen	de construire	para construir
нервно	nervously	nervös	nerveusement	nerviosamente
пустить	start up	Start-up	commencer	comenzar
рождение	birth	Geburt	naissance	nacimiento
заглянуть	look in	Blick in	regarder dans	buscar en
проговорить	say	sagen	dire	decir
воспоминание	memory	Speicher	mémoire	memoria
проверить	check	überprüfen	vérifier	verificar
болеть	hurt	verletzt	blessé	daño
тон	tone	Ton	ton	tono
понятие	notion	Vorstellung	notion	noción
низко	low	niedrig	faible	bajo
далее	Further	weiter	plus	además
вечно	eternally	ewig	éternellement	eternamente
песня	song	Lied	chanson	canción
морской	nautical	Meer	mer	mar
крыло	wing	Flügel	aile	ala
поднимать	lift up	erhöhen	augmenter	elevar
розовый	pink	rosa	rose	rosa
нарушение	violation	Verletzung	violation	violación
осень	autumn	Herbst	automne	otoño
положенный	put	setzen	mettre	poner
туман	fog	Nebel	brouillard	niebla
Ленинград	Leningrad	Leningrad	Leningrad	Leningrado
платье	dress	Kleid	robe	vestido
представление	performance	Idee	idée	idea
изменение	change	Veränderung	changement	cambio
вариант	option	Option	option	opción
шофер	chauffeur	Chauffeur	chauffeur	chófer
опасный	dangerous	gefährlich	dangereux	peligroso
означать	mean	bedeuten	signifier	significar
вход	entrance	Eintrag	entrée	entrada
практически	practically	praktisch	pratiquement	prácticamente
нынешний	present	vorhanden	présent	presente
глупо	foolishly	dummerweise	sottement	neciamente
национальный	National	national	national	nacional
чиновник	official	offiziell	officiel	oficial
поверхность	surface	Oberfläche	surface	superficie
приятно	nicely	angenehm	agréablement	agradablemente
каменный	stone	Stein	pierre	piedra
говориться	they say	sie sagen,	ils disent	dicen
прочий	other	andere	autre	otro
испытывать	test	Erfahrung	expérience	experiencia
рано	early	früh	tôt	temprano
жениться	marry	heiraten	marier	casarse
аппарат	apparatus	Gerät	appareil	aparato
церковь	church	Kirche	église	iglesia
ручка	a pen	Griff	stylo	pluma
оглянуться	look	aussehen	regarder	mirar
пригласить	to invite	laden	inviter	invitar
хозяйка	hostess	Gastgeberin	hôtesse	anfitriona
строго	strictly	streng	strictement	estrictamente
принадлежать	belong	gehören	appartenir	pertenecer a
внезапно	suddenly	plötzlich	tout à coup	de repente
единый	single	Single	unique	solo
дворец	palace	Palast	palais	palacio
водитель	driver	Fahrer	conducteur	conductor
